playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8477425,2021,Miles Wood,NJD,L,other,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477425,2021,Miles Wood,NJD,L,all,3,2657.0,59.0,-1.4,0.22,0.5,0.29,0.54,0.27,0.56,21.0,4.35,0.24,0.25,1.0,0.12,2.63,1.76,0.22,0.23,0.22,0.0,0.0,2.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,2.0,4.0,0.0,5.0,0.0,4.0,5.0,1.0,0.0,0.14,0.09,0.0,0.0,0.0,0.0,7.68,6.0,5.83,1.0,0.05,0.0,0.0,0.29,0.28,0.26,59.0,7.0,6.0,11.0,35.0,6.0,11.0,10.0,32.0,0.0,0.0,8443.0,4.0,2.0,1.0,1.0,12.33,0.98,0.97,0.95,0.94,12.0,5.0,5.0,22.0,0.0,0.0,0.0,13.0,4.0,0.0,0.5,0.49,0.0,0.0,0.0,0.0,21.13,17.0,16.42,0.16,0.0,0.0,1.14,1.11,1.09,33.62,3.4,3.25,3.48,3.32,32.0,14.0,9.0,55.0,2.0,6.0,0.0,33.0,10.0,3.0,1.08,1.17,1.14,2.0,0.0,0.0,56.84,46.0,46.87,0.55,0.58,0.58,3.37,3.44,3.3,7.05,6.92,123.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0
8477425,2021,Miles Wood,NJD,L,5on5,3,2397.0,53.0,-1.4,0.29,0.58,0.33,0.57,0.31,0.6,16.0,4.35,0.24,0.25,1.0,0.12,2.63,1.76,0.22,0.23,0.22,0.0,0.0,2.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,2.0,4.0,0.0,5.0,0.0,4.0,5.0,1.0,0.0,0.14,0.09,0.0,0.0,0.0,0.0,7.68,6.0,5.83,1.0,0.05,0.0,0.0,0.29,0.28,0.26,53.0,6.0,6.0,10.0,31.0,6.0,9.0,10.0,28.0,0.0,0.0,6809.0,4.0,2.0,1.0,1.0,12.33,0.98,0.97,0.95,0.94,12.0,5.0,5.0,22.0,0.0,0.0,0.0,13.0,4.0,0.0,0.5,0.49,0.0,0.0,0.0,0.0,21.13,17.0,16.42,0.16,0.0,0.0,1.14,1.11,1.09,27.05,2.45,2.35,2.53,2.43,26.0,11.0,8.0,45.0,2.0,3.0,0.0,27.0,8.0,2.0,0.99,0.93,0.52,2.0,0.0,0.0,46.84,37.0,37.87,0.36,0.51,0.51,2.3,2.37,2.33,5.29,3.84,104.0,79.0,0.09,0.04,1.0,1.0,1.0,1.0
8477425,2021,Miles Wood,NJD,L,4on5,3,31.0,1.0,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.7,0.65,0.7,0.65,4.0,2.0,0.0,6.0,0.0,3.0,0.0,5.0,0.0,1.0,0.08,0.0,0.62,0.0,0.0,0.0,6.0,6.0,6.0,0.16,0.07,0.07,0.79,0.79,0.69,0.0,0.05,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8477425,2021,Miles Wood,NJD,L,5on4,3,229.0,5.0,-1.4,0.0,0.95,0.0,0.88,0.0,0.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.11,0.11,0.11,0.11,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.01,0.1,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.02,0.0,0.0,0.13,0.13,0.13,1.33,0.07,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8477940,2021,Nikolaj Ehlers,WPG,L,other,54,3013.0,37.0,49.1,0.4,0.49,0.56,0.43,0.54,0.43,154.0,18.13,3.36,1.39,3.37,0.65,10.12,6.1,3.0,3.36,3.0,0.0,1.0,19.0,6.0,9.0,34.0,5.0,4.0,3.0,1.0,0.0,1.0,10.0,7.0,15.0,21.0,3.0,6.0,1.0,4.0,5.0,3.0,12.0,8.0,5.0,0.34,1.02,2.0,1.0,1.0,2.0,34.0,25.0,25.0,2.0,0.4,0.63,0.55,3.22,3.22,2.9,37.0,9.0,5.0,7.0,16.0,4.0,6.0,12.0,15.0,1.0,1.0,2852.0,6.0,2.0,1.0,3.0,39.43,7.66,7.17,7.66,7.17,42.0,13.0,30.0,85.0,7.0,5.0,1.0,26.0,18.0,11.0,0.93,2.28,4.45,1.0,3.0,3.0,85.0,55.0,55.0,0.89,1.09,1.09,7.46,7.46,7.06,33.11,11.46,11.22,11.46,11.22,32.0,15.0,20.0,67.0,8.0,2.0,0.0,18.0,10.0,19.0,0.77,1.13,9.55,0.0,0.0,8.0,67.0,47.0,47.0,0.56,0.68,0.68,11.34,11.34,11.11,9.28,9.68,70.0,94.0,0.87,0.05,1.0,1.0,1.0,1.0
8477940,2021,Nikolaj Ehlers,WPG,L,all,54,58937.0,1173.0,63.88,0.55,0.47,0.59,0.47,0.59,0.47,264.0,223.01,20.15,15.29,50.2,7.34,126.32,88.7,19.34,20.14,19.33,15.0,9.0,219.0,89.0,99.0,407.0,49.0,25.0,25.0,2.0,52.0,6.0,74.0,126.0,194.0,283.0,9.0,18.0,1.0,32.0,35.0,39.0,236.0,57.0,15.0,7.97,7.02,5.16,13.0,6.0,6.0,410.47,308.0,309.54,17.0,3.46,4.41,2.33,21.28,21.27,20.6,1173.0,196.0,97.0,169.0,711.0,178.0,133.0,182.0,680.0,1.0,1.0,138345.0,18.0,40.0,21.0,22.0,638.5,64.98,62.81,65.05,62.89,650.0,247.0,268.0,1165.0,68.0,54.0,7.0,652.0,185.0,60.0,20.83,23.45,20.7,27.0,26.0,15.0,1168.21,897.0,898.0,10.33,10.3,10.31,64.99,65.07,63.65,458.26,52.74,50.68,52.74,50.67,464.0,166.0,195.0,825.0,39.0,40.0,8.0,419.0,153.0,58.0,13.55,19.24,19.95,8.0,15.0,16.0,823.31,630.0,630.62,6.65,8.49,8.75,50.63,50.6,49.57,117.82,130.61,2053.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
8477940,2021,Nikolaj Ehlers,WPG,L,5on5,54,49145.0,1016.0,63.88,0.52,0.49,0.55,0.48,0.55,0.48,222.0,164.27,13.07,10.65,37.66,5.34,92.73,68.55,12.73,13.05,12.71,11.0,5.0,159.0,69.0,73.0,301.0,34.0,18.0,17.0,1.0,40.0,3.0,47.0,103.0,141.0,210.0,3.0,6.0,0.0,27.0,27.0,32.0,180.0,42.0,6.0,6.39,5.18,1.49,10.0,5.0,3.0,304.47,228.0,229.54,15.0,2.19,3.58,1.63,13.63,13.63,13.37,1016.0,138.0,90.0,154.0,634.0,156.0,122.0,154.0,584.0,0.0,0.0,112030.0,6.0,38.0,20.0,18.0,480.87,42.65,41.4,42.72,41.48,485.0,196.0,198.0,879.0,46.0,39.0,5.0,513.0,136.0,32.0,16.68,17.3,8.66,21.0,19.0,6.0,882.21,681.0,682.0,6.73,7.87,7.89,41.49,41.56,40.97,403.69,38.71,36.89,38.72,36.9,406.0,149.0,168.0,723.0,29.0,37.0,7.0,385.0,135.0,35.0,12.19,17.08,9.45,8.0,15.0,6.0,721.31,555.0,555.62,5.79,7.56,7.82,36.69,36.65,35.85,80.42,82.21,1643.0,1748.0,1.95,1.31,39.0,22.0,31.0,20.0
8477940,2021,Nikolaj Ehlers,WPG,L,4on5,54,58.0,6.0,6.47,0.0,0.03,0.0,0.09,0.0,0.07,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,4.0,0.0,0.0,1607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.05,0.05,0.05,0.05,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.01,0.0,0.0,0.06,0.06,0.06,0.06,1.71,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
8477940,2021,Nikolaj Ehlers,WPG,L,5on4,54,6721.0,114.0,55.75,0.86,0.89,0.87,0.87,0.87,0.86,213.0,36.39,3.2,2.93,8.25,1.18,21.43,12.0,3.11,3.2,3.11,2.0,3.0,35.0,14.0,14.0,63.0,7.0,2.0,4.0,0.0,11.0,2.0,15.0,15.0,33.0,47.0,1.0,2.0,0.0,1.0,2.0,4.0,40.0,6.0,3.0,1.13,0.63,1.44,2.0,0.0,0.0,63.0,49.0,49.0,0.0,0.79,0.2,0.15,3.84,3.84,3.73,114.0,48.0,2.0,8.0,56.0,17.0,5.0,15.0,77.0,0.0,0.0,8409.0,2.0,0.0,0.0,0.0,106.96,13.41,12.99,13.41,12.99,109.0,37.0,36.0,182.0,12.0,9.0,1.0,104.0,26.0,16.0,2.87,3.17,7.37,4.0,3.0,5.0,182.0,146.0,146.0,2.52,1.32,1.32,14.61,14.61,14.19,16.76,2.13,2.13,2.13,2.13,20.0,2.0,5.0,27.0,2.0,1.0,1.0,13.0,5.0,4.0,0.48,0.71,0.95,0.0,0.0,2.0,27.0,22.0,22.0,0.23,0.26,0.26,2.1,2.1,2.1,17.44,2.07,242.0,35.0,0.07,0.06,1.0,2.0,1.0,1.0
8480950,2021,Ilya Lyubushkin,TOR,D,other,68,1547.0,28.0,3.55,0.57,0.46,0.24,0.49,0.29,0.49,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,5.0,3.0,16.0,1.0,9.0,3.0,15.0,0.0,0.0,6522.0,2.0,2.0,1.0,4.0,8.02,5.43,4.8,5.43,4.8,6.0,6.0,0.0,12.0,4.0,1.0,1.0,4.0,1.0,7.0,0.12,0.09,5.22,0.0,0.0,4.0,12.0,12.0,12.0,0.09,0.79,0.79,4.73,4.73,4.63,21.38,4.11,2.98,4.11,2.98,20.0,10.0,8.0,38.0,2.0,3.0,0.0,16.0,7.0,7.0,0.77,0.74,2.6,2.0,0.0,0.0,38.0,30.0,30.0,0.51,0.78,0.78,3.85,3.85,2.7,14.75,17.43,134.0,138.0,0.0,0.1,0.0,2.0,0.0,2.0
8480950,2021,Ilya Lyubushkin,TOR,D,all,68,71511.0,1582.0,6.5,0.4,0.5,0.42,0.5,0.42,0.5,314.0,45.14,1.65,2.6,12.32,1.53,27.79,20.12,1.59,1.64,1.58,3.0,7.0,46.0,20.0,25.0,91.0,10.0,0.0,0.0,0.0,10.0,2.0,20.0,34.0,46.0,66.0,20.0,40.0,0.0,167.0,13.0,31.0,64.0,2.0,0.0,1.39,0.26,0.0,0.0,0.0,0.0,89.85,66.0,64.86,24.0,0.51,0.0,0.04,2.12,2.11,2.04,1582.0,101.0,267.0,219.0,995.0,159.0,239.0,181.0,1003.0,0.0,0.0,175134.0,40.0,16.0,8.0,81.0,476.9,40.54,39.12,40.87,39.45,461.0,204.0,207.0,872.0,43.0,26.0,5.0,516.0,119.0,30.0,14.7,14.36,11.48,19.0,12.0,12.0,867.42,665.0,663.57,6.25,5.26,5.26,41.54,41.91,41.34,669.68,59.96,57.11,60.43,57.58,696.0,235.0,273.0,1204.0,71.0,55.0,6.0,709.0,164.0,58.0,20.08,19.35,20.53,25.0,22.0,24.0,1222.15,931.0,941.81,10.82,10.1,10.05,60.73,61.29,59.12,140.65,141.91,2661.0,2655.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,2021,Ilya Lyubushkin,TOR,D,5on5,68,61695.0,1372.0,6.5,0.46,0.51,0.48,0.49,0.47,0.5,303.0,44.11,1.6,2.5,12.06,1.46,27.14,19.24,1.54,1.59,1.53,3.0,5.0,44.0,20.0,24.0,88.0,8.0,0.0,0.0,0.0,9.0,2.0,19.0,34.0,44.0,64.0,16.0,32.0,0.0,148.0,10.0,28.0,62.0,2.0,0.0,1.34,0.26,0.0,0.0,0.0,0.0,86.86,64.0,62.86,21.0,0.49,0.0,0.04,2.05,2.03,1.97,1372.0,91.0,183.0,206.0,892.0,148.0,195.0,149.0,880.0,0.0,0.0,137896.0,32.0,10.0,5.0,61.0,447.51,33.56,32.78,33.89,33.11,431.0,192.0,204.0,827.0,37.0,25.0,4.0,490.0,110.0,23.0,14.04,13.27,6.26,18.0,11.0,8.0,822.42,623.0,621.57,5.91,4.47,4.47,35.0,35.37,34.91,496.98,38.73,37.49,39.21,37.97,523.0,167.0,216.0,906.0,45.0,36.0,4.0,531.0,128.0,31.0,14.77,15.16,8.8,17.0,19.0,9.0,924.15,690.0,700.81,6.65,7.25,7.21,38.18,38.73,38.1,93.59,90.71,2017.0,2073.0,5.78,0.37,109.0,15.0,88.0,13.0
8480950,2021,Ilya Lyubushkin,TOR,D,4on5,68,8110.0,170.0,6.28,0.08,0.17,0.11,0.15,0.12,0.17,199.0,1.03,0.05,0.1,0.25,0.07,0.64,0.88,0.05,0.05,0.05,0.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,6.0,0.0,15.0,2.0,3.0,2.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,0.02,0.0,0.0,0.07,0.07,0.07,170.0,4.0,79.0,9.0,78.0,8.0,32.0,27.0,103.0,0.0,0.0,11070.0,6.0,0.0,0.0,0.0,20.7,1.53,1.52,1.53,1.52,23.0,6.0,3.0,32.0,2.0,0.0,0.0,21.0,8.0,0.0,0.52,1.0,0.0,1.0,1.0,0.0,32.0,29.0,29.0,0.25,0.0,0.0,1.77,1.77,1.76,151.32,17.12,16.64,17.12,16.64,153.0,58.0,49.0,260.0,24.0,16.0,2.0,162.0,29.0,20.0,4.55,3.45,9.13,6.0,3.0,15.0,260.0,211.0,211.0,3.66,2.07,2.07,18.71,18.71,18.32,4.5,22.0,54.0,304.0,0.49,0.03,3.0,1.0,3.0,1.0
8480950,2021,Ilya Lyubushkin,TOR,D,5on4,68,159.0,12.0,-0.65,1.0,0.85,1.0,0.8,1.0,0.76,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,1.0,9.0,2.0,3.0,2.0,5.0,0.0,0.0,3685.0,0.0,0.0,0.0,2.0,0.66,0.02,0.02,0.02,0.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,0.91,84.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8475220,2021,Marcus Foligno,MIN,L,other,68,3071.0,51.0,20.84,0.53,0.47,0.59,0.57,0.59,0.56,228.0,6.33,3.45,0.34,0.65,0.2,2.47,1.89,3.41,3.45,3.41,2.0,0.0,7.0,2.0,4.0,13.0,6.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,6.0,0.21,0.0,3.24,1.0,0.0,3.0,13.0,9.0,9.0,1.0,0.11,0.72,0.69,2.87,2.87,2.85,51.0,11.0,5.0,11.0,24.0,8.0,4.0,18.0,21.0,0.0,3.0,6989.0,0.0,0.0,0.0,2.0,38.78,12.64,12.48,12.64,12.48,40.0,17.0,24.0,81.0,15.0,3.0,3.0,27.0,13.0,17.0,1.04,1.71,9.89,3.0,2.0,10.0,81.0,57.0,57.0,0.86,1.76,1.76,11.67,11.67,11.52,26.56,11.1,10.31,11.1,10.31,25.0,15.0,16.0,56.0,8.0,4.0,1.0,18.0,4.0,18.0,0.81,0.59,9.69,1.0,0.0,7.0,56.0,40.0,40.0,0.5,1.56,1.56,9.97,9.97,9.35,15.84,18.03,170.0,129.0,0.0,0.04,0.0,1.0,0.0,1.0
8475220,2021,Marcus Foligno,MIN,L,all,68,68092.0,1376.0,39.98,0.49,0.52,0.5,0.51,0.49,0.51,368.0,91.35,15.97,6.76,18.16,2.71,43.49,32.92,15.61,16.07,15.71,12.0,4.0,88.0,32.0,28.0,148.0,37.0,21.0,8.0,5.0,12.0,2.0,47.0,30.0,67.0,99.0,30.0,92.0,11.0,222.0,28.0,25.0,66.0,33.0,21.0,2.46,4.27,9.24,3.0,8.0,10.0,149.64,120.0,120.67,7.0,1.51,2.03,3.93,13.54,13.58,13.35,1376.0,164.0,262.0,267.0,683.0,196.0,168.0,222.0,790.0,11.0,8.0,180743.0,92.0,68.0,19.0,39.0,549.46,58.64,56.98,58.93,57.27,570.0,192.0,271.0,1033.0,66.0,38.0,11.0,553.0,152.0,57.0,15.77,18.87,23.99,18.0,21.0,27.0,1041.39,762.0,765.58,8.6,9.34,9.34,57.83,58.03,56.91,557.57,61.71,55.89,61.55,55.73,561.0,220.0,251.0,1032.0,57.0,40.0,10.0,588.0,118.0,75.0,16.55,14.31,30.85,11.0,10.0,36.0,1027.85,781.0,779.89,8.72,10.98,10.98,59.39,59.24,56.02,152.69,142.83,2936.0,2831.0,0.0,0.0,0.0,0.0,0.0,0.0
8475220,2021,Marcus Foligno,MIN,L,5on5,68,50857.0,1018.0,39.98,0.58,0.52,0.53,0.51,0.53,0.51,398.0,75.84,9.85,5.88,16.23,2.26,37.39,27.39,9.55,9.96,9.65,9.0,3.0,71.0,28.0,20.0,119.0,25.0,13.0,7.0,3.0,12.0,1.0,43.0,23.0,58.0,86.0,27.0,83.0,6.0,208.0,21.0,19.0,56.0,31.0,12.0,2.06,3.98,3.81,2.0,6.0,5.0,120.64,99.0,99.67,5.0,1.24,1.31,3.05,8.04,8.08,7.88,1018.0,114.0,142.0,225.0,537.0,153.0,121.0,149.0,595.0,6.0,3.0,145644.0,83.0,61.0,17.0,30.0,421.46,35.95,34.67,36.24,34.96,439.0,139.0,191.0,769.0,42.0,33.0,7.0,424.0,124.0,30.0,12.23,15.18,8.53,15.0,17.0,10.0,777.39,578.0,581.58,6.01,7.37,7.37,34.58,34.78,34.05,367.76,26.2,25.27,26.04,25.12,369.0,142.0,181.0,692.0,23.0,21.0,2.0,420.0,67.0,24.0,11.4,8.3,6.5,9.0,7.0,7.0,687.85,511.0,509.89,4.8,4.64,4.64,26.36,26.21,25.78,100.14,91.2,2283.0,2212.0,1.0,2.37,32.0,42.0,27.0,33.0
